source,attribution,collection,documentation-url,endpoint,licence,organisation,pipelines,entry-date,start-date,end-date
18d474e1fe2e0ede730f68751ed72125,,listed-building,https://www.gloucester.gov.uk/planning-development/conservation-regeneration/listed-buildings/,f569cf738abb48f8d9d2bda008b5e27716877dd84a22fa9edc463c288251fad8,ogl3,local-authority:GLO,listed-building-outline,2024-08-13,2024-08-13,
43f1633a50ee32342f65c886a6ffaa95,,listed-building-outline,https://www.castlepoint.gov.uk/nationally-listed-buildings,cbe341d35f136660c24e7e06e6d6a4c8e88c8f126906ddcc394a856d51718e3f,ogl3,local-authority:CAS,listed-building-outline,2024-09-23,,
ff45644db8c62c990f015fcdb9efe429,,listed-building,https://openplanningdata-sbham.hub.arcgis.com/datasets/d005a79606d04382b2b0a997294356df/about,dc655cc7187a5959cd573c93279f2c805d4ed680b5c2203d234fa2c703a41318,ogl3,local-authority:BIR,listed-building-outline,2024-09-24,,
bb618c1081b808c0daf3c2dbf28974ed,,listed-building,https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/find-out-about-listed-buildings/listed-buildings/,3d1670809d4aef4e3886c09814b5adf9a1d02d06727d26d4870aaca7a4991f6b,ogl3,local-authority:BUC,listed-building,2024-10-01,,2024-11-27
11c45cbd03d7bbf1db82cea125d78ffb,,listed-building,https://planning-datasets-towerhamlets.hub.arcgis.com/datasets/TowerHamlets::lbth-listed-buildings/about,59b599fec6f412c75dbbd47321b2b3ed0a502885d98c25db876f475f7522d780,ogl3,local-authority:TWH,listed-building-outline,2024-10-11,2024-10-11,
c623a6c75903d4ce1ea34a39779c7edd,,listed-building,https://opendata.bristol.gov.uk/datasets/bcc::listed-building-outline/about,ebec555824d8f1bb2148af571a63c0ca99e01a173f6bce70ff36287d2a4e2ea9,ogl3,local-authority:BST,listed-building-outline,2024-10-16,,
109738f1b386ce86079fe943bb3828c2,,listed-building,https://www.cityoflondon.gov.uk/services/planning/historic-environment/listed-buildings,2422d123ec972ac516171687e530b37a7b0c9cfc53cb9154e0121dd5bcaafc03,ogl3,local-authority:LND,listed-building-outline,2024-10-25,,
caf8d5a7f29528453a02ed135ab3189e,,listed-building,https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/listed-buildings,d4f439fc666b883c110ba5399f83e9519aa6085d00c1ba4ba761091d41bf2a79,ogl3,local-authority:ASF,listed-building-outline,2024-10-25,,
19125320e1bfcbf8c4b59f73d4573edd,,listed-building,https://www.gateshead.gov.uk/article/2981/Listed-buildings,af28edf7a93957680be4563991a8d6dd67c841ecf70b6861dc31437fc343fb4a,ogl3,local-authority:GAT,listed-building-outline,2024-10-28,,
eaa7abbb7f26eb3a9c217e24924f6ff1,,listed-building,https://www.wirral.gov.uk/planning-and-building/built-conservation/listed-buildings,d24dbcb176ee1cca4e169d3793e9856b72560bd49ae96bec292df6d7a70d14ce,ogl3,local-authority:WRL,listed-building-outline,2024-11-13,,
32b0824e7544f883e9d94d5e930b10ec,,listed-building,https://services.southwark.gov.uk/digital-planning-data/data-downloads-listed-buildings,7316a66a07a603601f09573e74d5031ea02979b2279f900bc9a632d6a4dba012,ogl3,local-authority:SWK,listed-building-outline,2024-11-15,,2025-02-14
e4f7974af7d4595f9d420c543f44810d,,listed-building,https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/find-out-about-listed-buildings/listed-buildings/,94a72578ff9561e7c757a5812eae4db097baba276d39ef4a67d48916326b6ef9,ogl3,local-authority:BUC,listed-building-outline,2024-11-27,,
4b41da02046127113bb42130cce32564,,listed-building,https://www.plymouth.gov.uk/listed-buildings,5745f66790af06cb6a386165e377ba4e94248f588e3c3fee3caa0d1c3d6c6198,ogl3,local-authority:PLY,listed-building-outline,2024-12-11,,
6518384c4c0c360234144801884095cf,,listed-building,https://www.torbay.gov.uk/planning-and-building-control/apply-for-planning-permission/find-planning-considerations/mhclg-data/,ed13f9730853788d50f2d53a490a064d460d8c6cabbbd201c80d8afe678ef79d,ogl3,local-authority:TOB,listed-building-outline,2024-12-17,2024-12-17,
aee95442025650be88b83efc6df1fb8b,,listed-building,https://www.rbkc.gov.uk/planning-and-building-control/open-source-planning-data,a90770bf978a2d6bfbd16179e314b149ad0a922d21f84b940a826c7671676e7a,ogl3,local-authority:KEC,listed-building-outline,2025-01-02,,
4af18405d5fd70a50fa8ae106cd5fda8,,listed-building,https://www.sandwell.gov.uk/downloads/download/1073/listed-building-planning-data,53d76cd2b96235d7c94950b2089725f480d814131fc0d46c9e582225f93c9ed6,ogl3,local-authority:SAW,listed-building-outline,2025-01-28,,
6b828f78827bd7174a595ee18dd49c47,,listed-building,https://www.salford.gov.uk/listed-building-data/,95948197690657516e22d8064af1f48f922f2796e7d3b319a25f57dbb99f661a,ogl3,local-authority:SLF,listed-building-outline,2025-02-07,,
ae21354bf8f5febaea1271f5a701a2df,,listed-building,https://tdcmaps.tandridge.gov.uk/odp_data/odp_listedbuildings.html,38218b8649a20f91c927824071c70955a6d41915d1a5dfc0cbfce50b6c10bf0b,ogl3,local-authority:TAN,listed-building-outline,2025-02-11,,
dd89657f5a17c96acc13bd474a775075,,listed-building,https://services.southwark.gov.uk/digital-planning-data/data-downloads-listed-buildings,a91ed722b5b7f5271c327ee86bee6a7882f784a05e727d67430abea15cedfbbf,ogl3,local-authority:SWK,listed-building-outline,2025-02-14,,
